EC8_compactness,GNDT_setback_slenderness,CR_eccentricity_ratio,GNDT_main_shape_slenderness,contact_confinement_ratio,contact_angle,contact_force,GNDT_eccentricity_ratio,area,height,NTC_hole_ratio,slenderness_bbox,slenderness_circunscribed,GNDT_setback_ratio,ASCE7_setback_ratio,slenderness_inertia,slenderness_elevation,perimeter,contact_angular_acc,inertia_vs_circle,EC8_eccentricity_ratio,EC8_radius_ratio,ASCE7_parallelity_angle,ASCE7_hole_ratio,NTC_setback_ratio,code_quality,roof_asphalt,roof_bright_concrete,roof_dark_shadow,roof_metallic,simplified_structural_system,id
-0.7881192318935166,-0.2113448326127651,1.1230556335790645,-2.3890757803482496,1.3161955495812712,1.2140375031477737,0.22572879963552583,-11.926231784466696,-0.05525741125795722,-0.6330840580755398,-0.0829721363201274,0.9000183403028271,0.9415309459241614,0.31262686251857713,1.364242008424008,0.9736606848096436,4.259287944269601,0.5014232662372254,-0.12970997188329852,-1.3307336759633472,0.5849354950934975,-0.9031865207884319,0.004185208617572168,-0.06505515229791409,1.364242008424008,0.0,0.0,0.0,0.0,1.0,2,2847
-0.6523113142791925,-0.2113448326127651,0.3531497293509195,0.44346116905331145,-0.11119891064235746,0.9355063142481339,0.3850020604479698,-0.7176878875914302,0.7030386041048026,-0.6330840580755398,-0.0829721363201274,-0.9262273961263344,-0.5558979688126231,0.942155562380555,0.8600817011631149,-0.8559661333029993,-0.9435200861533275,0.9340082135094812,0.04991065427122215,0.9111815328136765,1.5566279725393646,-0.7133178395624731,-0.0508201018776047,-0.06505515229791409,0.8600817011631149,0.0,0.0,0.0,0.0,1.0,0,1556
-5.545402303863133,-0.2113448326127651,1.4081681365806056,-1.6437695993043162,0.34042570236264935,-0.42829676934043814,0.1663747819855073,3.3790057800339164,2.033869083455935,-0.2742235759578542,-0.0829721363201274,-0.005359654514757792,0.21044660657067113,1.4219963597673275,2.8646338068682664,0.23585297221595056,-0.37978581904532593,3.5066719597342533,0.02152645716198717,-1.848845370404164,4.902589750351036,-1.5528897460650148,-0.43442242582888074,-0.06505515229791409,2.8646338068682664,0.0,0.0,1.0,0.0,0.0,2,1792
-0.02213114653530205,-0.2113448326127651,-0.23045120563501623,2.0171267699120174,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.7216455805377643,0.1632924285255407,-0.6330840580755398,-0.0829721363201274,-0.9205520780549794,-0.6372300600946249,1.1761026702588289,0.522398265987693,-0.929803316415771,-0.9276102531533367,0.1475152789462961,-0.5402553084718779,1.1688440574698773,0.11260688969358354,-0.34364187854243994,-0.3304822153869519,-0.06505515229791409,0.522398265987693,1.0,0.0,1.0,0.0,0.0,2,542
0.6896748884232846,-0.2113448326127651,-0.8783395761718343,1.060736104651057,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.10055742342621614,0.1760021295043755,1.8789393167482598,-0.0829721363201274,-0.7008384729940725,-0.7617870338854313,-0.9591005033597783,-0.9626362209636783,-0.7708792874339784,1.199385352954087,0.09230878339227784,-0.5402553084718779,1.0320445718895623,-0.7195225212541916,-0.5455241006039903,-0.5500353163894394,-0.06505515229791409,-0.9626362209636783,1.0,1.0,0.0,0.0,0.0,1,423
-1.5586663776193048,-0.2113448326127651,1.3084823438980775,-0.6886559274496805,-0.6125278271935352,-0.45548150993901027,2.062091427113283,-1.2643494663211,0.06623438679396791,1.5200788346305742,-0.0829721363201274,0.018579289455604782,0.2893961219328676,0.0005791466965121136,0.5960933170976632,0.26381082677625617,1.5254411284895992,0.1717002076517052,2.0194791200708044,-0.5670710961670775,1.4410363243984057,-0.8243892940117884,7.677686148366789,-0.06505515229791409,0.5960933170976632,1.0,0.0,1.0,0.0,0.0,1,918
0.6896748884232846,-0.2113448326127651,-0.5918158094547914,1.3314153183073592,-0.6125278271935352,-0.45548150993901027,1.1733550800885733,-0.12593256133403358,-0.7559986327064612,-0.2742235759578542,-0.0829721363201274,-0.8456511276570466,-0.5065465852852381,-0.9591005033597783,-0.9626362209636783,-0.8508808586664104,0.7973786029918508,-1.5560791443699917,0.4212381305904971,1.1220117432416794,-0.7126284653255078,4.8981641781357865,-0.07516215109929357,-0.06505515229791409,-0.9626362209636783,0.0,0.0,1.0,0.0,0.0,2,1248
0.6896748879536022,3.83146047497317,-0.8692214198308789,0.9100293823102299,2.0985968921555904,3.8109058138898435,-0.38460549224342105,-0.10452855519165043,-0.48508728251196065,-0.2742235759578542,-0.0829721363201274,-0.637305114732017,-0.3089431847201002,-0.959048334181003,-0.9625755894261859,-0.7076261076811704,-0.17794759164252721,-0.8464205207983881,0.003309345033417304,0.9559270456431437,-0.7334273423118022,0.6316729782197418,-0.5647965829812994,-0.06505515229791409,-0.9625755894261859,0.0,0.0,1.0,0.0,0.0,2,2884
0.41121237644210423,-0.2113448326127651,0.6009237599429889,-0.2894340301659297,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.03501041551672096,0.6775075787520524,2.596660280983631,-0.0829721363201274,0.15564430708232302,-0.6289352531183642,0.10260167978761078,-0.38362134212577936,0.10628138241114632,1.6659514354757385,0.9398599283823543,-0.5402553084718779,-0.12769764383762958,1.7161332217029732,-1.089332221526405,-0.42539939081450473,-0.06505515229791409,-0.38362134212577936,1.0,0.0,0.0,0.0,1.0,1,403
0.26251261949921284,-0.2113448326127651,-0.2609618474612753,0.6979021334696044,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.19584548434292626,-0.39482059175430545,0.0846369061598315,-0.0829721363201274,-0.5591317941438179,-0.7692609214960969,0.031352391489171974,0.2430179758760622,-0.565756933639697,0.1710751154756683,-0.636248355540033,-0.5402553084718779,0.7806415008266083,-0.3955912325041684,0.2295664493522756,-0.21355377916951343,-0.06505515229791409,0.2430179758760622,1.0,1.0,0.0,0.0,0.0,2,598
